title,description,product_type,tags,release_date,discontinued_date,variant_size,variant_color,price,sku,inventory_quantity,variant_id
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,S,Olive,30,HOT-OL-S,52,51278530773322
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,M,Olive,30,HOT-OL-M,41,51278530806090
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,L,Olive,30,HOT-OL-L,28,51278530838858
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,XL,Olive,30,HOT-OL-XL,21,51278530871626
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,XS,Black,30,HOT-BL-XS,47,51278530904394
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,S,Black,30,HOT-BL-S,43,51278530937162
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,M,Black,30,HOT-BL-M,17,51278530969930
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,L,Black,30,HOT-BL-L,12,51278531002698
Heavyweight Oversized Tee,Heavyweight Oversized Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"streetwear, heavyweight",2024-01-01,,XL,Black,30,HOT-BL-XL,77,51278531035466
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,XS,Grey,50,OPH-GR-XS,30,51278531068234
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,S,Grey,50,OPH-GR-S,27,51278531101002
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,M,Grey,50,OPH-GR-M,80,51278531133770
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,L,Grey,50,OPH-GR-L,57,51278531166538
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,XL,Grey,50,OPH-GR-XL,38,51278531199306
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,XS,Black,50,OPH-BL-XS,46,51278531232074
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,S,Black,50,OPH-BL-S,24,51278531264842
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,M,Black,50,OPH-BL-M,42,51278531297610
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,L,Black,50,OPH-BL-L,13,51278531330378
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,XL,Black,50,OPH-BL-XL,66,51278531363146
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,XS,Navy,50,OPH-NA-XS,43,51278531395914
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,S,Navy,50,OPH-NA-S,0,51278531428682
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,M,Navy,50,OPH-NA-M,41,51278531461450
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,L,Navy,50,OPH-NA-L,55,51278531494218
Oversized Pullover Hoodie,Oversized Pullover Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"oversized, winter",2024-01-01,,XL,Navy,50,OPH-NA-XL,62,51278531526986
Denim Jacket,Denim Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"denim, staple",2024-01-01,,XS,Washed Black,70,DJ-WA-XS,22,51278531559754
Denim Jacket,Denim Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"denim, staple",2024-01-01,,S,Washed Black,70,DJ-WA-S,21,51278531592522
Denim Jacket,Denim Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"denim, staple",2024-01-01,,M,Washed Black,70,DJ-WA-M,60,51278531625290
Denim Jacket,Denim Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"denim, staple",2024-01-01,,L,Washed Black,70,DJ-WA-L,71,51278531658058
Denim Jacket,Denim Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"denim, staple",2024-01-01,,XL,Washed Black,70,DJ-WA-XL,14,51278531690826
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,XS,Khaki,40,RFC-KH-XS,63,51278532215114
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,S,Khaki,40,RFC-KH-S,48,51278532247882
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,M,Khaki,40,RFC-KH-M,6,51278532280650
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,L,Khaki,40,RFC-KH-L,34,51278532313418
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,XL,Khaki,40,RFC-KH-XL,27,51278532346186
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,XS,Navy,40,RFC-NA-XS,47,51278532378954
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,S,Navy,40,RFC-NA-S,40,51278532411722
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,M,Navy,40,RFC-NA-M,66,51278532444490
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,L,Navy,40,RFC-NA-L,58,51278532477258
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,XL,Navy,40,RFC-NA-XL,11,51278532510026
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,XS,Beige,40,RFC-BE-XS,56,51278532542794
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,S,Beige,40,RFC-BE-S,71,51278532575562
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,M,Beige,40,RFC-BE-M,12,51278532608330
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,L,Beige,40,RFC-BE-L,16,51278532641098
Relaxed Fit Chinos,Relaxed Fit Chinos from Urban Threads. A versatile piece for all seasons.,Pants,"relaxed, staple",2024-01-01,,XL,Beige,40,RFC-BE-XL,2,51278532673866
Canvas Tote Bag,Canvas Tote Bag from Urban Threads. A versatile piece for all seasons.,Accessories,"eco, tote",2024-01-01,,One Size,Natural,20,CTB-NA-ONESIZE,79,51278532870474
Canvas Tote Bag,Canvas Tote Bag from Urban Threads. A versatile piece for all seasons.,Accessories,"eco, tote",2024-01-01,,One Size,Black,20,CTB-BL-ONESIZE,30,51278532903242
Canvas Tote Bag,Canvas Tote Bag from Urban Threads. A versatile piece for all seasons.,Accessories,"eco, tote",2024-01-01,,One Size,Olive,20,CTB-OL-ONESIZE,19,51278532936010
Ankle Socks 3-Pack,Ankle Socks 3-Pack from Urban Threads. A versatile piece for all seasons.,Socks,"bundle, basics",2024-01-01,,One Size,White,12,AS3-WH-ONESIZE,7,51278532968778
Ankle Socks 3-Pack,Ankle Socks 3-Pack from Urban Threads. A versatile piece for all seasons.,Socks,"bundle, basics",2024-01-01,,One Size,Black,12,AS3-BL-ONESIZE,28,51278533001546
Ankle Socks 3-Pack,Ankle Socks 3-Pack from Urban Threads. A versatile piece for all seasons.,Socks,"bundle, basics",2024-01-01,,One Size,Grey,12,AS3-GR-ONESIZE,38,51278533034314
Wool Beanie,Wool Beanie from Urban Threads. A versatile piece for all seasons.,Hat,"winter, warm",2024-01-01,2025-02-28,One Size,Grey,20,WB-GR-ONESIZE,24,51278533067082
Vintage Washed Tee,Vintage Washed Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"retro, summer",2024-03-01,,XS,Blue,25,VWT-BL-XS,4,51278533099850
Vintage Washed Tee,Vintage Washed Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"retro, summer",2024-03-01,,S,Blue,25,VWT-BL-S,12,51278533132618
Vintage Washed Tee,Vintage Washed Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"retro, summer",2024-03-01,,M,Blue,25,VWT-BL-M,16,51278533165386
Vintage Washed Tee,Vintage Washed Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"retro, summer",2024-03-01,,L,Blue,25,VWT-BL-L,1,51278533198154
Vintage Washed Tee,Vintage Washed Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"retro, summer",2024-03-01,,XL,Blue,25,VWT-BL-XL,76,51278533230922
Mini Sling Bag,Mini Sling Bag from Urban Threads. A versatile piece for all seasons.,Accessories,"travel, casual",2024-03-01,,One Size,Black,28,MSB-BL-ONESIZE,43,51278533263690
Unisex Thermal Long Sleeve Tee,Unisex Thermal Long Sleeve Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"thermal, layer",2024-03-01,2025-02-28,XS,Black,26,UTLST-BL-XS,12,51278533296458
Unisex Thermal Long Sleeve Tee,Unisex Thermal Long Sleeve Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"thermal, layer",2024-03-01,2025-02-28,S,Black,26,UTLST-BL-S,2,51278533329226
Unisex Thermal Long Sleeve Tee,Unisex Thermal Long Sleeve Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"thermal, layer",2024-03-01,2025-02-28,M,Black,26,UTLST-BL-M,30,51278533361994
Unisex Thermal Long Sleeve Tee,Unisex Thermal Long Sleeve Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"thermal, layer",2024-03-01,2025-02-28,L,Black,26,UTLST-BL-L,76,51278533394762
Unisex Thermal Long Sleeve Tee,Unisex Thermal Long Sleeve Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"thermal, layer",2024-03-01,2025-02-28,XL,Black,26,UTLST-BL-XL,30,51278533427530
Graphic Print Tee,Graphic Print Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"graphic, limited",2024-05-10,2024-08-10,XS,Black,27,GPT-BL-XS,10,51278533951818
Graphic Print Tee,Graphic Print Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"graphic, limited",2024-05-10,2024-08-10,S,Black,27,GPT-BL-S,29,51278533984586
Graphic Print Tee,Graphic Print Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"graphic, limited",2024-05-10,2024-08-10,M,Black,27,GPT-BL-M,55,51278534017354
Graphic Print Tee,Graphic Print Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"graphic, limited",2024-05-10,2024-08-10,L,Black,27,GPT-BL-L,27,51278534050122
Graphic Print Tee,Graphic Print Tee from Urban Threads. A versatile piece for all seasons.,T-Shirt,"graphic, limited",2024-05-10,2024-08-10,XL,Black,27,GPT-BL-XL,58,51278534082890
Boxy Hoodie,Boxy Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"capsule, limited",2024-05-10,2024-08-10,XS,Olive,60,BH-OL-XS,71,51278534115658
Boxy Hoodie,Boxy Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"capsule, limited",2024-05-10,2024-08-10,S,Olive,60,BH-OL-S,27,51278534148426
Boxy Hoodie,Boxy Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"capsule, limited",2024-05-10,2024-08-10,M,Olive,60,BH-OL-M,75,51278534181194
Boxy Hoodie,Boxy Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"capsule, limited",2024-05-10,2024-08-10,L,Olive,60,BH-OL-L,68,51278534213962
Boxy Hoodie,Boxy Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"capsule, limited",2024-05-10,2024-08-10,XL,Olive,60,BH-OL-XL,69,51278534246730
Wide Leg Utility Pants,Wide Leg Utility Pants from Urban Threads. A versatile piece for all seasons.,Pants,"workwear, utility",2024-05-10,,XS,Olive,45,WLUP-OL-XS,60,51278534279498
Wide Leg Utility Pants,Wide Leg Utility Pants from Urban Threads. A versatile piece for all seasons.,Pants,"workwear, utility",2024-05-10,,S,Olive,45,WLUP-OL-S,39,51278534312266
Wide Leg Utility Pants,Wide Leg Utility Pants from Urban Threads. A versatile piece for all seasons.,Pants,"workwear, utility",2024-05-10,,M,Olive,45,WLUP-OL-M,64,51278534345034
Wide Leg Utility Pants,Wide Leg Utility Pants from Urban Threads. A versatile piece for all seasons.,Pants,"workwear, utility",2024-05-10,,L,Olive,45,WLUP-OL-L,73,51278534377802
Wide Leg Utility Pants,Wide Leg Utility Pants from Urban Threads. A versatile piece for all seasons.,Pants,"workwear, utility",2024-05-10,,XL,Olive,45,WLUP-OL-XL,74,51278534410570
Minimalist Crewneck Sweatshirt,Minimalist Crewneck Sweatshirt from Urban Threads. A versatile piece for all seasons.,Sweatshirt,"crewneck, layer",2024-05-10,,XS,Grey,35,MCS-GR-XS,27,51278534443338
Minimalist Crewneck Sweatshirt,Minimalist Crewneck Sweatshirt from Urban Threads. A versatile piece for all seasons.,Sweatshirt,"crewneck, layer",2024-05-10,,S,Grey,35,MCS-GR-S,44,51278534476106
Minimalist Crewneck Sweatshirt,Minimalist Crewneck Sweatshirt from Urban Threads. A versatile piece for all seasons.,Sweatshirt,"crewneck, layer",2024-05-10,,M,Grey,35,MCS-GR-M,33,51278534508874
Minimalist Crewneck Sweatshirt,Minimalist Crewneck Sweatshirt from Urban Threads. A versatile piece for all seasons.,Sweatshirt,"crewneck, layer",2024-05-10,,L,Grey,35,MCS-GR-L,55,51278534541642
Minimalist Crewneck Sweatshirt,Minimalist Crewneck Sweatshirt from Urban Threads. A versatile piece for all seasons.,Sweatshirt,"crewneck, layer",2024-05-10,,XL,Grey,35,MCS-GR-XL,31,51278534574410
Coach Jacket,Coach Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"lightweight, summer",2024-06-15,2024-10-01,XS,Blue,65,CJ-BL-XS,69,51278535098698
Coach Jacket,Coach Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"lightweight, summer",2024-06-15,2024-10-01,S,Blue,65,CJ-BL-S,64,51278535131466
Coach Jacket,Coach Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"lightweight, summer",2024-06-15,2024-10-01,M,Blue,65,CJ-BL-M,19,51278535164234
Coach Jacket,Coach Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"lightweight, summer",2024-06-15,2024-10-01,L,Blue,65,CJ-BL-L,53,51278535197002
Coach Jacket,Coach Jacket from Urban Threads. A versatile piece for all seasons.,Jacket,"lightweight, summer",2024-06-15,2024-10-01,XL,Blue,65,CJ-BL-XL,45,51278535229770
Relaxed Fit Cargo Shorts,Relaxed Fit Cargo Shorts from Urban Threads. A versatile piece for all seasons.,Shorts,"summer, casual",2024-06-15,2024-09-15,XS,Khaki,32,RFCS-KH-XS,16,51278535262538
Relaxed Fit Cargo Shorts,Relaxed Fit Cargo Shorts from Urban Threads. A versatile piece for all seasons.,Shorts,"summer, casual",2024-06-15,2024-09-15,S,Khaki,32,RFCS-KH-S,30,51278535295306
Relaxed Fit Cargo Shorts,Relaxed Fit Cargo Shorts from Urban Threads. A versatile piece for all seasons.,Shorts,"summer, casual",2024-06-15,2024-09-15,M,Khaki,32,RFCS-KH-M,16,51278535328074
Relaxed Fit Cargo Shorts,Relaxed Fit Cargo Shorts from Urban Threads. A versatile piece for all seasons.,Shorts,"summer, casual",2024-06-15,2024-09-15,L,Khaki,32,RFCS-KH-L,2,51278535360842
Relaxed Fit Cargo Shorts,Relaxed Fit Cargo Shorts from Urban Threads. A versatile piece for all seasons.,Shorts,"summer, casual",2024-06-15,2024-09-15,XL,Khaki,32,RFCS-KH-XL,46,51278535393610
Loose Fit Tank Top,Loose Fit Tank Top from Urban Threads. A versatile piece for all seasons.,T-Shirt,"summer, minimal",2024-06-15,2024-09-15,XS,White,18,LFTT-WH-XS,75,51278535426378
Loose Fit Tank Top,Loose Fit Tank Top from Urban Threads. A versatile piece for all seasons.,T-Shirt,"summer, minimal",2024-06-15,2024-09-15,S,White,18,LFTT-WH-S,79,51278535459146
Loose Fit Tank Top,Loose Fit Tank Top from Urban Threads. A versatile piece for all seasons.,T-Shirt,"summer, minimal",2024-06-15,2024-09-15,M,White,18,LFTT-WH-M,33,51278535491914
Loose Fit Tank Top,Loose Fit Tank Top from Urban Threads. A versatile piece for all seasons.,T-Shirt,"summer, minimal",2024-06-15,2024-09-15,L,White,18,LFTT-WH-L,60,51278535524682
Loose Fit Tank Top,Loose Fit Tank Top from Urban Threads. A versatile piece for all seasons.,T-Shirt,"summer, minimal",2024-06-15,2024-09-15,XL,White,18,LFTT-WH-XL,55,51278535557450
5-Panel Street Cap,5-Panel Street Cap from Urban Threads. A versatile piece for all seasons.,Hat,"cap, street",2024-06-15,,One Size,Black,18,5SC-BL-ONESIZE,18,51278535590218
Zip-Up Hoodie,Zip-Up Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"zip, fleece",2024-09-10,,XS,Navy,55,ZH-NA-XS,26,51278535622986
Zip-Up Hoodie,Zip-Up Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"zip, fleece",2024-09-10,,S,Navy,55,ZH-NA-S,27,51278535655754
Zip-Up Hoodie,Zip-Up Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"zip, fleece",2024-09-10,,M,Navy,55,ZH-NA-M,26,51278535688522
Zip-Up Hoodie,Zip-Up Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"zip, fleece",2024-09-10,,L,Navy,55,ZH-NA-L,61,51278535721290
Zip-Up Hoodie,Zip-Up Hoodie from Urban Threads. A versatile piece for all seasons.,Hoodie,"zip, fleece",2024-09-10,,XL,Navy,55,ZH-NA-XL,78,51278535754058
Slim Tapered Joggers,Slim Tapered Joggers from Urban Threads. A versatile piece for all seasons.,Pants,"joggers, loungewear",2024-09-10,,XS,Black,38,STJ-BL-XS,61,51278535786826
Slim Tapered Joggers,Slim Tapered Joggers from Urban Threads. A versatile piece for all seasons.,Pants,"joggers, loungewear",2024-09-10,,S,Black,38,STJ-BL-S,37,51278535819594
Slim Tapered Joggers,Slim Tapered Joggers from Urban Threads. A versatile piece for all seasons.,Pants,"joggers, loungewear",2024-09-10,,M,Black,38,STJ-BL-M,22,51278535852362
Slim Tapered Joggers,Slim Tapered Joggers from Urban Threads. A versatile piece for all seasons.,Pants,"joggers, loungewear",2024-09-10,,L,Black,38,STJ-BL-L,28,51278535885130
Slim Tapered Joggers,Slim Tapered Joggers from Urban Threads. A versatile piece for all seasons.,Pants,"joggers, loungewear",2024-09-10,,XL,Black,38,STJ-BL-XL,70,51278535917898
Corduroy Bucket Hat,Corduroy Bucket Hat from Urban Threads. A versatile piece for all seasons.,Hat,"bucket, cozy",2024-09-10,,One Size,Brown,22,CBH-BR-ONESIZE,50,51278535950666
Ribbed Crew Socks,Ribbed Crew Socks from Urban Threads. A versatile piece for all seasons.,Socks,"crew, ribbed",2024-09-10,,One Size,Grey,10,RCS-GR-ONESIZE,11,51278536507722
